,Address,Latitude,Longitude
6935,58 LOR 4 TOA PAYOH Singapore,1.33661,103.85054
6936,614 WOODLANDS AVE 4 Singapore,1.43441,103.79608
6937,788D WOODLANDS CRES Singapore,1.44425,103.80237
6938,536 WOODLANDS DR 14 Singapore,1.43128,103.79181
6939,632 WOODLANDS RING RD Singapore,1.4362,103.8018
6940,539 BT PANJANG RING RD Singapore,1.38304,103.76311
6941,677 CHOA CHU KANG CRES Singapore,1.40132,103.74551
6942,679 CHOA CHU KANG CRES Singapore,1.40291,103.74433
6943,681 CHOA CHU KANG CRES Singapore,1.40348,103.74584
6944,682 CHOA CHU KANG CRES Singapore,1.40262,103.74577
6945,952 HOUGANG AVE 9 Singapore,1.3756,103.87767
6946,955 HOUGANG AVE 9 Singapore,1.37631,103.87818
6947,699 HOUGANG ST 52 Singapore,1.37612,103.88913
6948,699A HOUGANG ST 52 Singapore,1.37673,103.88886
6949,699C HOUGANG ST 52 Singapore,1.37658,103.88848
6950,288E JURONG EAST ST 21 Singapore,1.3402,103.74374
6951,330 SEMBAWANG CL Singapore,1.44652,103.81758
6952,333 SEMBAWANG CL Singapore,1.44712,103.81625
6953,206B COMPASSVALE LANE Singapore,1.38741,103.89773
6954,223C COMPASSVALE WALK Singapore,1.389,103.8979
6955,238 COMPASSVALE WALK Singapore,1.39086,103.89903
6956,225B COMPASSVALE WALK Singapore,1.3877,103.89891
6957,226A COMPASSVALE WALK Singapore,1.38736,103.89983
6958,148 RIVERVALE CRES Singapore,1.39099,103.90492
6959,145 RIVERVALE DR Singapore,1.3898,103.90642
6960,127 RIVERVALE ST Singapore,1.39031,103.90237
6961,60 LOR 4 TOA PAYOH Singapore,1.33651,103.85094
6962,55 LOR 5 TOA PAYOH Singapore,1.33756,103.85115
6963,616 WOODLANDS AVE 4 Singapore,1.43406,103.79575
6964,620 WOODLANDS DR 52 Singapore,1.43386,103.79892
6965,647 WOODLANDS RING RD Singapore,1.43777,103.80099
6966,154 GANGSA RD Singapore,1.37477,103.76492
6967,164 GANGSA RD Singapore,1.37634,103.76508
6968,602 SENJA RD Singapore,1.38143,103.76252
6969,296D CHOA CHU KANG AVE 2 Singapore,1.37678,103.74299
6970,297 CHOA CHU KANG AVE 2 Singapore,1.37728,103.74205
6971,297C CHOA CHU KANG AVE 2 Singapore,1.37797,103.74299
6972,297D CHOA CHU KANG AVE 2 Singapore,1.37796,103.74293
6973,449 CHOA CHU KANG AVE 4 Singapore,1.37931,103.73646
6974,658 CHOA CHU KANG CRES Singapore,1.4005,103.74927
6975,678 CHOA CHU KANG CRES Singapore,1.40171,103.74397
6976,672A CHOA CHU KANG CRES Singapore,1.40209,103.74723
6977,954 HOUGANG AVE 9 Singapore,1.3765,103.87788
6978,964 HOUGANG AVE 9 Singapore,1.37754,103.87763
6979,950 HOUGANG ST 91 Singapore,1.37589,103.8789
6980,959 HOUGANG ST 91 Singapore,1.37679,103.87913
6981,38 TEBAN GDNS RD Singapore,1.32128,103.74273
6982,329 SEMBAWANG CL Singapore,1.44652,103.81756
6983,223B COMPASSVALE WALK Singapore,1.38902,103.89781
6984,223D COMPASSVALE WALK Singapore,1.38902,103.89781
6985,224B COMPASSVALE WALK Singapore,1.38805,103.89786
6986,226B COMPASSVALE WALK Singapore,1.38757,103.89917
6987,146 RIVERVALE DR Singapore,1.3898,103.90642
6988,125 RIVERVALE ST Singapore,1.38918,103.90268
6989,131 RIVERVALE ST Singapore,1.38977,103.90327
6990,153 LOR 2 TOA PAYOH Singapore,1.33354,103.84602
6991,551 WOODLANDS DR 44 Singapore,1.43339,103.79536
6992,621 WOODLANDS DR 52 Singapore,1.4339,103.79772
6993,623 WOODLANDS DR 52 Singapore,1.43465,103.79893
6994,727 ANG MO KIO AVE 6 Singapore,1.3727,103.84586
6995,14 TELOK BLANGAH CRES Singapore,1.2773,103.82055
6996,606 SENJA RD Singapore,1.38152,103.7616
6997,297B CHOA CHU KANG AVE 2 Singapore,1.37729,103.7422
6998,656 CHOA CHU KANG CRES Singapore,1.40011,103.75053
6999,963 HOUGANG AVE 9 Singapore,1.37734,103.87788
7000,698B HOUGANG ST 61 Singapore,1.37508,103.88776
7001,969 HOUGANG ST 91 Singapore,1.3786,103.87935
7002,331 SEMBAWANG CL Singapore,1.44732,103.81635
7003,334 SEMBAWANG CL Singapore,1.44754,103.81629
7004,339A SEMBAWANG CL Singapore,1.44822,103.81782
7005,227A COMPASSVALE DR Singapore,1.38734,103.9004
7006,205C COMPASSVALE LANE Singapore,1.38587,103.89738
7007,206D COMPASSVALE LANE Singapore,1.38675,103.89737
7008,228A COMPASSVALE WALK Singapore,1.38782,103.90163
7009,123 RIVERVALE DR Singapore,1.38649,103.90339
7010,123A RIVERVALE DR Singapore,1.38594,103.90294
7011,123C RIVERVALE DR Singapore,1.38664,103.90191
7012,128 RIVERVALE ST Singapore,1.39017,103.90272
7013,106 RIVERVALE WALK Singapore,1.38237,103.90012
7014,62 LOR 4 TOA PAYOH Singapore,1.33607,103.85147
7015,545 WOODLANDS DR 16 Singapore,1.42887,103.79381
7016,622 WOODLANDS DR 52 Singapore,1.43415,103.79893
7017,555 WOODLANDS DR 53 Singapore,1.43202,103.79585
7018,604 SENJA RD Singapore,1.38107,103.76222
7019,657 CHOA CHU KANG CRES Singapore,1.40038,103.74961
7020,661 CHOA CHU KANG CRES Singapore,1.40082,103.75081
7021,968 HOUGANG AVE 9 Singapore,1.37846,103.87851
7022,698D HOUGANG ST 52 Singapore,1.3759,103.8888
7023,288B JURONG EAST ST 21 Singapore,1.33908,103.74261
7024,645 JURONG WEST ST 61 Singapore,1.33936,103.69678
7025,224C COMPASSVALE WALK Singapore,1.38847,103.89828
7026,237 COMPASSVALE WALK Singapore,1.38965,103.89825
7027,228B COMPASSVALE WALK Singapore,1.38774,103.90153
7028,147 RIVERVALE CRES Singapore,1.39071,103.9056
7029,123B RIVERVALE DR Singapore,1.38613,103.90234
7030,102 RIVERVALE WALK Singapore,1.38203,103.90076
7031,541 WOODLANDS DR 16 Singapore,1.42775,103.79306
7032,542 WOODLANDS DR 16 Singapore,1.42742,103.7938
7033,552 WOODLANDS DR 44 Singapore,1.43196,103.79554
7034,557 WOODLANDS DR 53 Singapore,1.43267,103.79705
7035,636 WOODLANDS RING RD Singapore,1.43654,103.80244
7036,450 CHOA CHU KANG AVE 4 Singapore,1.37966,103.73616
7037,451 CHOA CHU KANG AVE 4 Singapore,1.38016,103.73575
7038,452 CHOA CHU KANG AVE 4 Singapore,1.38053,103.73525
7039,465 CHOA CHU KANG AVE 4 Singapore,1.37772,103.73658
7040,660 CHOA CHU KANG CRES Singapore,1.40145,103.74963
7041,680 CHOA CHU KANG CRES Singapore,1.40366,103.74479
7042,965 HOUGANG AVE 9 Singapore,1.37847,103.87751
7043,966 HOUGANG AVE 9 Singapore,1.37845,103.87826
7044,288D JURONG EAST ST 21 Singapore,1.33984,103.74389
7045,517E JURONG WEST ST 52 Singapore,1.34484,103.71901
7046,667D JURONG WEST ST 65 Singapore,1.34204,103.70196
7047,332 SEMBAWANG CL Singapore,1.44689,103.81712
7048,223A COMPASSVALE WALK Singapore,1.38902,103.89781
7049,228C COMPASSVALE WALK Singapore,1.38777,103.90131
7050,110 RIVERVALE WALK Singapore,1.38338,103.89993
7051,113 RIVERVALE WALK Singapore,1.38415,103.90162
7052,155 LOR 1 TOA PAYOH Singapore,1.33261,103.84582
7053,543 WOODLANDS DR 16 Singapore,1.42887,103.79381
7054,544 WOODLANDS DR 16 Singapore,1.42866,103.7934
7055,549 WOODLANDS DR 44 Singapore,1.43175,103.79417
7056,550 WOODLANDS DR 44 Singapore,1.43259,103.79441
7057,553 WOODLANDS DR 44 Singapore,1.43134,103.79521
7058,635 WOODLANDS RING RD Singapore,1.4366,103.80238
7059,631 BEDOK RESERVOIR RD Singapore,1.33308,103.9151
7060,297A CHOA CHU KANG AVE 2 Singapore,1.37728,103.74209
7061,455 CHOA CHU KANG AVE 4 Singapore,1.37955,103.73502
7062,463 CHOA CHU KANG AVE 4 Singapore,1.37711,103.73531
7063,663 CHOA CHU KANG CRES Singapore,1.40192,103.75096
7064,659 CHOA CHU KANG CRES Singapore,1.40151,103.7494
7065,51 CIRCUIT RD Singapore,1.32474,103.88547
7066,976 HOUGANG ST 91 Singapore,1.37733,103.8805
7067,288A JURONG EAST ST 21 Singapore,1.33896,103.74329
7068,288C JURONG EAST ST 21 Singapore,1.33938,103.7436
7069,517A JURONG WEST ST 52 Singapore,1.34559,103.72127
7070,517D JURONG WEST ST 52 Singapore,1.34517,103.71947
7071,612 JURONG WEST ST 65 Singapore,1.33939,103.70098
7072,205B COMPASSVALE LANE Singapore,1.38539,103.89672
7073,247 COMPASSVALE RD Singapore,1.39239,103.89881
7074,249 COMPASSVALE RD Singapore,1.392,103.8992
7075,108 RIVERVALE WALK Singapore,1.3827,103.89966
7076,112 RIVERVALE WALK Singapore,1.38365,103.90121
7077,154 LOR 2 TOA PAYOH Singapore,1.3335,103.84614
7078,54 LOR 5 TOA PAYOH Singapore,1.33756,103.85045
7079,540 WOODLANDS DR 16 Singapore,1.42834,103.79242
7080,547 WOODLANDS DR 16 Singapore,1.4303,103.79283
7081,682D WOODLANDS DR 73 Singapore,1.44077,103.80477
7082,103B DEPOT RD Singapore,1.28085,103.81286
7083,70 REDHILL CL Singapore,1.28669,103.81638
7084,453 CHOA CHU KANG AVE 4 Singapore,1.3801,103.73528
7085,456 CHOA CHU KANG AVE 4 Singapore,1.37908,103.73501
7086,459 CHOA CHU KANG AVE 4 Singapore,1.37799,103.73521
7087,462 CHOA CHU KANG AVE 4 Singapore,1.37737,103.73504
7088,464 CHOA CHU KANG AVE 4 Singapore,1.37685,103.73618
7089,960 HOUGANG AVE 9 Singapore,1.37745,103.87842
7090,961 HOUGANG AVE 9 Singapore,1.3776,103.8787
7091,370 HOUGANG ST 31 Singapore,1.36355,103.88954
7092,371 HOUGANG ST 31 Singapore,1.3637,103.88994
7093,698C HOUGANG ST 52 Singapore,1.37559,103.88826
7094,970 HOUGANG ST 91 Singapore,1.37856,103.88045
7095,664A JURONG WEST ST 64 Singapore,1.33959,103.70283
7096,664C JURONG WEST ST 64 Singapore,1.33812,103.70344
7097,479 SEMBAWANG DR Singapore,1.4525,103.81561
7098,406 SEMBAWANG DR Singapore,1.45318,103.8167
7099,256 COMPASSVALE RD Singapore,1.39377,103.89934
7100,226C COMPASSVALE WALK Singapore,1.38736,103.89983
7101,192C RIVERVALE DR Singapore,1.3948,103.90277
7102,114 RIVERVALE WALK Singapore,1.38402,103.90095
7103,520 WOODLANDS DR 14 Singapore,1.43427,103.79216
7104,521 WOODLANDS DR 14 Singapore,1.43354,103.79344
7105,537 WOODLANDS DR 16 Singapore,1.43012,103.79253
7106,539 WOODLANDS DR 16 Singapore,1.42902,103.79209
7107,682B WOODLANDS DR 62 Singapore,1.44032,103.80382
7108,683A WOODLANDS DR 62 Singapore,1.43997,103.80298
7109,682C WOODLANDS DR 73 Singapore,1.44055,103.8043
7110,648 WOODLANDS RING RD Singapore,1.43799,103.80165
7111,103A DEPOT RD Singapore,1.28047,103.81335
7112,106B DEPOT RD Singapore,1.28087,103.81078
7113,454 CHOA CHU KANG AVE 4 Singapore,1.37911,103.73501
7114,458 CHOA CHU KANG AVE 4 Singapore,1.37815,103.73635
7115,460 CHOA CHU KANG AVE 4 Singapore,1.37783,103.73473
7116,461 CHOA CHU KANG AVE 4 Singapore,1.37805,103.73482
7117,972 HOUGANG ST 91 Singapore,1.37854,103.87925
7118,973 HOUGANG ST 91 Singapore,1.37766,103.87972
7119,664B JURONG WEST ST 64 Singapore,1.33862,103.70394
7120,664D JURONG WEST ST 64 Singapore,1.33962,103.70261
7121,663A JURONG WEST ST 65 Singapore,1.33904,103.70185
7122,58 GEYLANG BAHRU Singapore,1.32336,103.86819
7123,104 WHAMPOA DR Singapore,1.32091,103.85365
7124,339B SEMBAWANG CL Singapore,1.44806,103.81722
7125,227C COMPASSVALE DR Singapore,1.3869,103.9013
7126,255 COMPASSVALE RD Singapore,1.39414,103.89948
7127,259B COMPASSVALE RD Singapore,1.39373,103.89741
7128,142 RIVERVALE CRES Singapore,1.39007,103.90467
7129,116A RIVERVALE DR Singapore,1.38246,103.90203
7130,115 RIVERVALE WALK Singapore,1.38446,103.90109
7131,525 WOODLANDS DR 14 Singapore,1.43281,103.79307
7132,526 WOODLANDS DR 14 Singapore,1.43275,103.79286
7133,538 WOODLANDS DR 16 Singapore,1.42958,103.79187
7134,546 WOODLANDS DR 16 Singapore,1.42983,103.79418
7135,681A WOODLANDS DR 62 Singapore,1.43966,103.80406
7136,681B WOODLANDS DR 62 Singapore,1.43977,103.80402
7137,683C WOODLANDS DR 62 Singapore,1.44111,103.80296
7138,683D WOODLANDS DR 62 Singapore,1.44099,103.80302
7139,673 WOODLANDS DR 71 Singapore,1.43904,103.80018
7140,665 WOODLANDS RING RD Singapore,1.43791,103.79772
7141,669 WOODLANDS RING RD Singapore,1.43822,103.79843
7142,115A YISHUN RING RD Singapore,1.43318,103.82752
7143,296 YISHUN ST 20 Singapore,1.43572,103.83583
7144,106A DEPOT RD Singapore,1.28084,103.81102
7145,296C CHOA CHU KANG AVE 2 Singapore,1.37648,103.74222
7146,662 CHOA CHU KANG CRES Singapore,1.40165,103.75065
7147,664 CHOA CHU KANG CRES Singapore,1.40239,103.75018
7148,11 PINE CL Singapore,1.30801,103.8829
7149,372 HOUGANG ST 31 Singapore,1.36324,103.89037
7150,682C JURONG WEST CTRL 1 Singapore,1.34323,103.7056
7151,650C JURONG WEST ST 61 Singapore,1.33861,103.69624
7152,668B JURONG WEST ST 64 Singapore,1.34205,103.70357
7153,668D JURONG WEST ST 64 Singapore,1.34169,103.70306
7154,684A JURONG WEST ST 64 Singapore,1.34389,103.7037
7155,660C JURONG WEST ST 64 Singapore,1.33641,103.70375
7156,663D JURONG WEST ST 65 Singapore,1.33882,103.70212
7157,667C JURONG WEST ST 65 Singapore,1.34099,103.70252
7158,357A ADMIRALTY DR Singapore,1.45006,103.81628
7159,252 COMPASSVALE ST Singapore,1.39383,103.90068
7160,143 RIVERVALE DR Singapore,1.3899,103.90574
7161,144 RIVERVALE DR Singapore,1.38905,103.90616
7162,188C RIVERVALE DR Singapore,1.39534,103.90486
7163,188D RIVERVALE DR Singapore,1.39479,103.90391
7164,116C RIVERVALE DR Singapore,1.38246,103.90203
7165,111 RIVERVALE WALK Singapore,1.38425,103.90068
7166,523 WOODLANDS DR 14 Singapore,1.43304,103.79367
7167,524 WOODLANDS DR 14 Singapore,1.43304,103.79367
7168,681D WOODLANDS DR 62 Singapore,1.44019,103.80352
7169,683B WOODLANDS DR 62 Singapore,1.44109,103.80298
7170,684D WOODLANDS DR 73 Singapore,1.44164,103.80438
7171,666 WOODLANDS RING RD Singapore,1.43856,103.79725
7172,761 BEDOK RESERVOIR VIEW Singapore,1.33604,103.93397
7173,765 BEDOK RESERVOIR VIEW Singapore,1.33583,103.93601
7174,104A DEPOT RD Singapore,1.28065,103.81236
7175,665 CHOA CHU KANG CRES Singapore,1.40184,103.75008
7176,672B CHOA CHU KANG CRES Singapore,1.40212,103.74702
7177,1 PINE CL Singapore,1.30782,103.88299
7178,3 PINE CL Singapore,1.30683,103.88334
7179,967 HOUGANG AVE 9 Singapore,1.37849,103.87866
7180,373 HOUGANG ST 31 Singapore,1.36261,103.88998
7181,971 HOUGANG ST 91 Singapore,1.37852,103.87974
7182,680C JURONG WEST CTRL 1 Singapore,1.34523,103.70592
7183,681B JURONG WEST CTRL 1 Singapore,1.34503,103.70484
7184,681C JURONG WEST CTRL 1 Singapore,1.34464,103.70442
7185,650A JURONG WEST ST 61 Singapore,1.3378,103.69653
7186,668A JURONG WEST ST 64 Singapore,1.34169,103.70306
7187,668C JURONG WEST ST 64 Singapore,1.3415,103.70366
7188,684B JURONG WEST ST 64 Singapore,1.34403,103.7043
7189,684C JURONG WEST ST 64 Singapore,1.34374,103.70463
7190,685A JURONG WEST ST 64 Singapore,1.34337,103.70387
7191,685B JURONG WEST ST 64 Singapore,1.3428,103.70389
7192,663C JURONG WEST ST 65 Singapore,1.33787,103.70255
7193,667B JURONG WEST ST 65 Singapore,1.34081,103.70184
7194,630 JURONG WEST ST 65 Singapore,1.34292,103.70016
7195,59 STRATHMORE AVE Singapore,1.29294,103.81106
7196,467 ADMIRALTY DR Singapore,1.45283,103.81449
7197,418 CANBERRA RD Singapore,1.45213,103.81899
7198,473 SEMBAWANG DR Singapore,1.4511,103.81612
7199,476 SEMBAWANG DR Singapore,1.45148,103.81722
7200,481 SEMBAWANG DR Singapore,1.45278,103.81552
7201,477 SEMBAWANG DR Singapore,1.45223,103.81688
7202,254 COMPASSVALE RD Singapore,1.39403,103.89983
7203,246 COMPASSVALE RD Singapore,1.39258,103.89886
7204,248 COMPASSVALE RD Singapore,1.39221,103.89881
7205,259C COMPASSVALE RD Singapore,1.39351,103.89791
7206,250C COMPASSVALE ST Singapore,1.39289,103.89999
7207,191B RIVERVALE DR Singapore,1.39437,103.9042
7208,116B RIVERVALE DR Singapore,1.38234,103.902
7209,109 RIVERVALE WALK Singapore,1.3831,103.89973
7210,518 WOODLANDS DR 14 Singapore,1.43425,103.79165
7211,519 WOODLANDS DR 14 Singapore,1.43431,103.79218
7212,667 WOODLANDS RING RD Singapore,1.43878,103.79775
7213,668 WOODLANDS RING RD Singapore,1.43931,103.79824
7214,764 BEDOK RESERVOIR VIEW Singapore,1.3358,103.93558
7215,104B DEPOT RD Singapore,1.28068,103.81215
7216,52 CIRCUIT RD Singapore,1.32389,103.88572
7217,679C JURONG WEST CTRL 1 Singapore,1.34416,103.70669
7218,685C JURONG WEST CTRL 1 Singapore,1.34246,103.70398
7219,683C JURONG WEST ST 64 Singapore,1.34345,103.70484
7220,663B JURONG WEST ST 65 Singapore,1.33825,103.70142
7221,667A JURONG WEST ST 65 Singapore,1.34153,103.70105
7222,182 STIRLING RD Singapore,1.29524,103.80528
7223,474 SEMBAWANG DR Singapore,1.45066,103.81676
7224,480 SEMBAWANG DR Singapore,1.45258,103.81514
7225,478 SEMBAWANG DR Singapore,1.45272,103.81637
7226,227D COMPASSVALE DR Singapore,1.38696,103.90118
7227,188A RIVERVALE DR Singapore,1.39411,103.90523
7228,188B RIVERVALE DR Singapore,1.39476,103.90568
7229,192B RIVERVALE DR Singapore,1.39423,103.90255
7230,117A RIVERVALE DR Singapore,1.3833,103.90217
7231,117B RIVERVALE DR Singapore,1.38345,103.90221
7232,186C RIVERVALE DR Singapore,1.39294,103.90491
7233,101 RIVERVALE WALK Singapore,1.38284,103.89954
7234,517 WOODLANDS DR 14 Singapore,1.43401,103.79196
7235,522 WOODLANDS DR 14 Singapore,1.43354,103.79344
7236,681C WOODLANDS DR 62 Singapore,1.44,103.80305
7237,671 WOODLANDS DR 71 Singapore,1.43954,103.79879
7238,684A WOODLANDS DR 73 Singapore,1.44174,103.80511
7239,684B WOODLANDS DR 73 Singapore,1.44177,103.80509
7240,299 YISHUN ST 20 Singapore,1.43638,103.83477
7241,762 BEDOK RESERVOIR VIEW Singapore,1.33611,103.93446
7242,768 BEDOK RESERVOIR VIEW Singapore,1.33554,103.93744
7243,769 BEDOK RESERVOIR VIEW Singapore,1.33561,103.93789
7244,63A LENGKOK BAHRU Singapore,1.28964,103.81504
7245,668 CHOA CHU KANG CRES Singapore,1.40201,103.74969
7246,975 HOUGANG ST 91 Singapore,1.37732,103.87966
7247,683A JURONG WEST CTRL 1 Singapore,1.34278,103.70515
7248,683B JURONG WEST CTRL 1 Singapore,1.34311,103.70506
7249,686C JURONG WEST CTRL 1 Singapore,1.34221,103.70408
7250,650B JURONG WEST ST 61 Singapore,1.33816,103.69599
7251,648C JURONG WEST ST 61 Singapore,1.3391,103.69805
7252,58 STRATHMORE AVE Singapore,1.29302,103.81068
7253,360B ADMIRALTY DR Singapore,1.44877,103.8155
7254,353A ADMIRALTY DR Singapore,1.45057,103.81889
7255,475 SEMBAWANG DR Singapore,1.45128,103.81731
7256,470 SEMBAWANG DR Singapore,1.45157,103.81543
7257,227B COMPASSVALE DR Singapore,1.3872,103.90048
7258,244 COMPASSVALE RD Singapore,1.39327,103.89913
7259,245 COMPASSVALE RD Singapore,1.39315,103.89906
7260,250A COMPASSVALE ST Singapore,1.39195,103.89993
7261,292B COMPASSVALE ST Singapore,1.39611,103.8993
7262,190B RIVERVALE DR Singapore,1.39423,103.90255
7263,192A RIVERVALE DR Singapore,1.39467,103.90265
7264,117C RIVERVALE DR Singapore,1.38345,103.90221
7265,138 RIVERVALE ST Singapore,1.38851,103.90446
7266,122 LOR 2 TOA PAYOH Singapore,1.33981,103.84608
7267,672 WOODLANDS DR 71 Singapore,1.43963,103.80007
7268,298 YISHUN ST 20 Singapore,1.43606,103.835
7269,767 BEDOK RESERVOIR VIEW Singapore,1.33572,103.93674
7270,770 BEDOK RESERVOIR VIEW Singapore,1.33581,103.93831
7271,11 CHAI CHEE RD Singapore,1.32714,103.92465
7272,69 REDHILL CL Singapore,1.28675,103.81622
7273,454 CLEMENTI AVE 3 Singapore,1.31237,103.76623
7274,679B JURONG WEST CTRL 1 Singapore,1.34417,103.70612
7275,686A JURONG WEST CTRL 1 Singapore,1.34162,103.70465
7276,648A JURONG WEST ST 61 Singapore,1.33871,103.6978
7277,648B JURONG WEST ST 61 Singapore,1.33871,103.69793
7278,665A JURONG WEST ST 64 Singapore,1.33977,103.70314
7279,180 YUNG SHENG RD Singapore,1.33373,103.72101
7280,360C ADMIRALTY DR Singapore,1.4484,103.81479
7281,405 ADMIRALTY LINK Singapore,1.45343,103.81622
7282,419 CANBERRA RD Singapore,1.45213,103.81899
7283,250B COMPASSVALE ST Singapore,1.39208,103.89982
7284,250D COMPASSVALE ST Singapore,1.39302,103.89987
7285,189C RIVERVALE DR Singapore,1.39538,103.90361
7286,186D RIVERVALE DR Singapore,1.39356,103.90527
7287,119A RIVERVALE DR Singapore,1.38477,103.90298
7288,121A RIVERVALE DR Singapore,1.38629,103.90463
7289,122E RIVERVALE DR Singapore,1.38744,103.90556
7290,260A SENGKANG EAST WAY Singapore,1.39343,103.89544
7291,156 LOR 1 TOA PAYOH Singapore,1.33278,103.84484
7292,297 YISHUN ST 20 Singapore,1.43604,103.83544
7293,354 ANG MO KIO ST 32 Singapore,1.36413,103.85184
7294,596A ANG MO KIO ST 52 Singapore,1.37262,103.85074
7295,763 BEDOK RESERVOIR VIEW Singapore,1.33602,103.93476
7296,766 BEDOK RESERVOIR VIEW Singapore,1.33588,103.93634
7297,774 BEDOK RESERVOIR VIEW Singapore,1.33677,103.93689
7298,2A BOON TIONG RD Singapore,1.28656,103.833
7299,68 REDHILL CL Singapore,1.28675,103.81622
7300,681A JURONG WEST CTRL 1 Singapore,1.34449,103.70502
7301,686B JURONG WEST CTRL 1 Singapore,1.34182,103.70438
7302,649A JURONG WEST ST 61 Singapore,1.33788,103.69722
7303,622 JURONG WEST ST 61 Singapore,1.34066,103.69931
7304,60 STRATHMORE AVE Singapore,1.29281,103.81182
7305,356C ADMIRALTY DR Singapore,1.44931,103.81704
7306,417 CANBERRA RD Singapore,1.45202,103.81978
7307,420 CANBERRA RD Singapore,1.45242,103.81908
7308,413 SEMBAWANG DR Singapore,1.45166,103.81756
7309,185A RIVERVALE CRES Singapore,1.39313,103.90703
7310,185B RIVERVALE CRES Singapore,1.39278,103.90708
7311,185C RIVERVALE CRES Singapore,1.39305,103.90654
7312,191A RIVERVALE DR Singapore,1.39447,103.90425
7313,186B RIVERVALE DR Singapore,1.39262,103.90565
7314,187B RIVERVALE DR Singapore,1.39428,103.90632
7315,261A SENGKANG EAST WAY Singapore,1.3941,103.89462
7316,261B SENGKANG EAST WAY Singapore,1.39391,103.89456
7317,261C SENGKANG EAST WAY Singapore,1.39349,103.89495
7318,142 LOR 2 TOA PAYOH Singapore,1.33554,103.84475
7319,772 BEDOK RESERVOIR VIEW Singapore,1.33675,103.93796
7320,773 BEDOK RESERVOIR VIEW Singapore,1.33661,103.93735
7321,63B LENGKOK BAHRU Singapore,1.28901,103.81511
7322,179 LOMPANG RD Singapore,1.3796,103.76509
7323,674A CHOA CHU KANG CRES Singapore,1.40178,103.74695
7324,601 JURONG WEST ST 62 Singapore,1.34013,103.70025
7325,184 STIRLING RD Singapore,1.29562,103.80431
7326,356B ADMIRALTY DR Singapore,1.44931,103.81704
7327,403 ADMIRALTY LINK Singapore,1.45414,103.81621
7328,471 SEMBAWANG DR Singapore,1.45206,103.81559
7329,414 SEMBAWANG DR Singapore,1.45118,103.81802
7330,302A ANCHORVALE LINK Singapore,1.38748,103.89142
7331,257A COMPASSVALE RD Singapore,1.39256,103.89763
7332,203A COMPASSVALE RD Singapore,1.38665,103.89578
7333,225C COMPASSVALE WALK Singapore,1.38887,103.89897
7334,187A RIVERVALE DR Singapore,1.39428,103.90632
7335,120C RIVERVALE DR Singapore,1.38535,103.90432
7336,121 RIVERVALE DR Singapore,1.38644,103.90448
7337,121B RIVERVALE DR Singapore,1.38627,103.90466
7338,575 WOODLANDS DR 16 Singapore,1.43122,103.79701
7339,577 WOODLANDS DR 16 Singapore,1.43086,103.79684
7340,406 ANG MO KIO AVE 10 Singapore,1.3624,103.85376
7341,323 ANG MO KIO AVE 3 Singapore,1.36775,103.84781
7342,350 ANG MO KIO ST 32 Singapore,1.36408,103.84977
